SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
636157,636162,1,0,19,96,1,96.66666666666667,58,60,22,37,59.45945945945946,317,7.129032258064516,0,50.0,5.052631578947368,England in Australia ODI Series,England,0,0
636157,636162,1,0,20,110,1,109.23076923076923,71,65,23,38,60.526315789473685,317,6.9,0,260.0,5.5,England in Australia ODI Series,England,0,0
636157,636162,1,0,21,110,2,109.23076923076923,71,65,0,2,0.0,317,7.137931034482759,0,6.9,5.238095238095238,England in Australia ODI Series,England,0,0
636157,636162,1,0,22,113,2,107.24637681159422,74,69,0,4,0.0,317,7.285714285714286,0,75.0,5.136363636363637,England in Australia ODI Series,England,0,0
636157,636162,1,0,23,118,2,104.10958904109589,76,73,3,6,50.0,317,7.37037037037037,0,50.0,5.130434782608695,England in Australia ODI Series,England,0,0
636157,636162,1,0,24,121,2,101.3157894736842,77,76,4,9,44.44444444444444,317,7.538461538461538,0,33.33333333333333,5.041666666666667,England in Australia ODI Series,England,0,0
636157,636162,1,0,25,129,2,101.28205128205127,79,78,10,13,76.92307692307693,317,7.52,0,100.0,5.16,England in Australia ODI Series,England,0,0
636157,636162,1,0,26,132,3,98.78048780487805,81,82,10,13,NA,317,7.708333333333333,0,50.0,5.076923076923077,England in Australia ODI Series,England,0,0
636157,636162,1,0,27,139,3,101.16279069767442,87,86,1,2,50.0,317,7.739130434782608,0,150.0,5.148148148148148,England in Australia ODI Series,England,0,0
636157,636162,1,0,28,145,3,100.0,90,90,3,4,75.0,317,7.818181818181818,0,75.0,5.178571428571429,England in Australia ODI Series,England,0,0
636157,636162,1,0,29,148,3,101.08695652173914,93,92,3,8,37.5,317,8.047619047619047,0,150.0,5.103448275862069,England in Australia ODI Series,England,0,0
636157,636162,1,0,30,160,3,102.10526315789474,97,95,10,11,90.9090909090909,317,7.85,0,133.33333333333331,5.333333333333333,England in Australia ODI Series,England,0,0
636157,636162,1,0,31,169,3,102.020202020202,101,99,15,13,115.38461538461537,317,7.7894736842105265,0,100.0,5.451612903225806,England in Australia ODI Series,England,0,0
636157,636162,1,0,32,174,4,102.0,102,100,0,2,0.0,317,7.944444444444445,0,100.0,5.4375,England in Australia ODI Series,England,0,0
636157,636162,1,0,33,178,4,100.0,104,104,2,4,50.0,317,8.176470588235293,0,50.0,5.393939393939394,England in Australia ODI Series,England,0,0
636157,636162,1,0,34,185,4,100.0,107,107,6,7,85.71428571428571,317,8.25,0,100.0,5.4411764705882355,England in Australia ODI Series,England,0,0
